"","NAME","WEB_URL","ADDRESS","�..X","Y","OBJECTID","RELIGION","XCOORD","YCOORD","PLACE_OF_WORSHIP","Is_Place_Of_Worship","GIS_ID","ADDRID","denomination","manual_lookup"
"746","Vineyard Baptist Church","","401 16TH STREET SE",-76.9824581231848,38.8839630858042,678,"CHRISTIAN",401522.19,135124.36,"CHURCHES",1,"pow_748",28129,"BAPTIST",NA
"747","Walker Memorial Baptist","http://www.wmbcdc.org/","2020 13TH STREET NW",-77.0299794262074,38.9176267755262,620,"CHRISTIAN",397400.31,138861.58,"CHURCHES",1,"pow_583",240352,"BAPTIST",NA
"748","WARD MEMORIAL AME CHURCH","WARDAMECDC.ORG","241 42ND ST NE",-76.9423119603308,38.8941586332122,344,"CHRISTIAN",405004.69,136257.58,"CHURCHES",1,"",NA,"METHODIST",NA
"749","WASHINGTON CITY CHURCH OF THE BRETHREN","WASHINGTONCITYCOB.ORG","337 N CAROLINA AVE SE",-77.0009482048071,38.8851585504409,110,"CHRISTIAN",399917.93,135256.92,"CHURCHES",1,"",NA,"",""
"750","WASHINGTON COMMUNITY FELLOWSHP","WCFCHURCH.ORG","907 MARYLAND AVE NE",-76.9934867071428,38.895726368481,119,"CHRISTIAN",400565.22,136430.05,"CHURCHES",1,"",NA,"MENNONITE","MENNONITE"
"751","WASHINGTON D C CHURCH OF GOD","","4604 14TH ST NW",-77.0330088198602,38.9464323650296,575,"CHRISTIAN",397138.75,142059.34,"CHURCHES",1,"",NA,"",""
"752","WASHINGTON DC CHRISTIAN","","207 ONEIDA ST NE",-77.0044876472079,38.9618545918833,484,"CHRISTIAN",399611.26,143770.84,"CHURCHES",1,"",NA,"",""
"753","WASHINGTON DC CHRISTIAN RFRMD","","5911 NEW HAMPSHIRE AVE NE",-77.0048928669123,38.9618271905255,485,"CHRISTIAN",399576.14,143767.8,"CHURCHES",1,"",NA,"",""
"754","WASHINGTON ETHIOPIAN SEVENTH","ETHIOPIAN22.ADVENTISTCHURCHCONNECT.OR","3150 CHESAPEAKE ST NW",-77.0639655078569,38.9502110200717,149,"CHRISTIAN",394455.49,142480.23,"CHURCHES",1,"",NA,"SEVENTH DAY ADVENTIST",NA
"755","Washington International Church","http://internationalchurch.org/","4420 RIVER ROAD NW",-77.0880627615003,38.9539129771378,641,"CHRISTIAN",392367.07,142892.92,"CHURCHES",1,"pow_482",267907,"CHRISTIAN AND MISSIONARY ALLIANCE","CHRISTIAN AND MISSIONARY ALLIANCE"
"756","WASHINGTON NATIONAL CATHEDRAL","NATIONALCATHEDRAL.ORG","3101 WISCONSIN AVE NW",-77.0708823732176,38.9305238148155,495,"CHRISTIAN",393854.22,140295.22,"CHURCHES",1,"",NA,"CATHOLIC",NA
"757","WASHINGTON SEVENTH DAY BAPT","WASHINGTONSDB.COM","4700 16TH ST NW",-77.0368880600337,38.9475728248307,410,"CHRISTIAN",396802.52,142186.07,"CHURCHES",1,"",NA,"BAPTIST",NA
"758","WATERFRONT CHURCH DC","WATERFRONTCHURCHDC.COM","140 L ST SE",-77.0041906674734,38.8777452048765,533,"CHRISTIAN",399636.57,134433.99,"CHURCHES",1,"",NA,"",""
"759","WAY BACK TO PENTECOST CHURCH","THEWAYBACKTOPENTECOST.ORG","945 R ST NW",-77.0257363450625,38.9128272450282,69,"CHRISTIAN",397768.13,138328.68,"CHURCHES",1,"",NA,"PENTACOST",NA
"760","WESLEY UNITED METHODIST CHURCH","WESLEYDC.ORG","5312 CONNECTICUT AVE NW",-77.0726521922046,38.9593318629589,388,"CHRISTIAN",393703.31,143493.29,"CHURCHES",1,"",NA,"METHODIST",NA
"761","WESTERN PRESBYTERIAN CHURCH","WESTERNPRESBYTERIAN.NET","2401 VIRGINIA AVE NW",-77.0519632935546,38.8985388442885,545,"CHRISTIAN",395492.61,136743.52,"CHURCHES",1,"",NA,"PRESBYTERIAN",NA
"762","WESTMINSTER PRESBYTERIAN CHR","WESTMINSTERDC.ORG","400 I ST SW",-77.0182143584179,38.879027465601,468,"CHRISTIAN",398419.75,134576.48,"CHURCHES",1,"",NA,"PRESBYTERIAN",NA
"763","WHOLE TRUTH CHR-THE LORD JESUS","","2800 DOUGLAS ST NE",-76.967847781043,38.9236652012055,304,"CHRISTIAN",402788.28,139531.96,"CHURCHES",1,"",NA,"UNITED CHURCH OF CHRIST","UNITED CHURCH OF CHRIST"
"764","WILLIAMS CORNER WORSHIP CTR","WILLIAMSCORNER.COM","3435 CONNECTICUT AVE NW",-77.0580758933135,38.9353704133324,189,"CHRISTIAN",394964.97,140832.45,"CHURCHES",1,"",NA,"",""
"765","WILLING HEART COMMUNITY CHURCH","WILLINGHEART.ORG","3110 W ST SE",-76.9625786366673,38.863100983516,224,"CHRISTIAN",403247.95,132809.03,"CHURCHES",1,"",NA,"COMMUNITY","COMMUNITY"
"766","WISCONSIN AVENUE BAPTIST CHR","","3920 ALTON PL NW",-77.0776330857881,38.9468576973528,441,"CHRISTIAN",393270.43,142108.9,"CHURCHES",1,"",NA,"BAPTIST",NA
"767","WOOD ISLAND LIFE SAVING STA","","1344 30TH ST NW",-77.0593789521362,38.9083135210393,546,"CHRISTIAN",394850.04,137828.98,"CHURCHES",1,"",NA,"",""
"768","WOODRIDGE CHURCH OF OUR LORD","","2226 EVARTS ST NE",-76.9728983858701,38.9247719826647,253,"CHRISTIAN",402350.28,139654.68,"CHURCHES",1,"",NA,"UNITED CHURCH OF CHRIST","UNITED CHURCH OF CHRIST"
"769","YORKTOWN VICTORY CTR","","1050 CONNECTICUT AVE NW",-77.0403523801246,38.903515235828,610,"CHRISTIAN",396500.05,137295.43,"CHURCHES",1,"",NA,"",""
"770","YOUNGS MEMORIAL CHURCH","CHURCH-OF-CHRIST.ORG","2490 ALABAMA AVE SE",-76.9703370467533,38.8552710177587,286,"CHRISTIAN",402574.89,131939.6,"CHURCHES",1,"",NA,"NON-DENOMINATIONAL","NON-DENOMINATIONAL"
"771","Zen Buddhist Center","","7004 9TH STREET NW",-77.0258383039666,38.9752894196572,709,"BUDDHISM",397761.25,145262.54,"TEMPLES",1,"pow_982",253852,NA,NA
"772","ZEN BUDDHIST CTR OF WASHINGTON","","4705 45TH ST NW",-77.088332304041,38.9513386589851,561,"CHRISTIAN",392343.43,142607.17,"CHURCHES",1,"",NA,"",""
"773","Zion Baptist Church","http://www.ziondc.org/","4850 BLAGDEN AVENUE NW",-77.0377799961251,38.9501490879127,644,"CHRISTIAN",396725.32,142472.09,"CHURCHES",1,"pow_343",258775,"BAPTIST",NA
"774","ZION BAPTIST CHURCH EASTLAND","","1234 KENILWORTH AVE NE",-76.9399196229112,38.9067175155316,329,"CHRISTIAN",405211.31,137651.85,"CHURCHES",1,"",NA,"BAPTIST",NA
